sentence_id,1-gram_add1,1-gram_addk,1-gram_tokentype,2-gram_add1,2-gram_addk,2-gram_tokentype,3-gram_add1,3-gram_addk,3-gram_tokentype,4-gram_add1,4-gram_addk,4-gram_tokentype
365,2.404112490934499e-144,2.643621452678868e-144,1.3152082433609215e-168,7.834740921276787e-153,7.453230231797279e-145,2.4551124505632758e-164,2.0895171746907876e-157,1.2221751582718337e-149,3.565155823289725e-159,1.0494634084759952e-157,8.221334270619618e-150,1.0494634084759952e-157
366,3.822503781213331e-299,1.59249748820857e-297,0.0,0.0,2.29476724e-316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,8.422052119062197e-207,1.0545395777765145e-205,1.7961928943968156e-272,8.372469123258842e-231,4.63641544558482e-216,2.2257842575253832e-265,3.9640102929842875e-249,6.85375222909156e-236,8.958603380042987e-259,7.727184678609086e-254,2.6572462155904898e-241,6.471754580169925e-256
368,3.9624883984407456e-78,1.8901622766900724e-77,1.1297979353050037e-100,2.9316511225957877e-86,4.988744192795821e-81,1.6394384204884217e-98,1.1899017535601652e-91,1.938110336152197e-86,6.655302291542442e-95,2.125103065766237e-93,3.0424154800591896e-88,2.2855034091131758e-94
369,2.1027876857195175e-60,7.045250318324946e-60,1.2570291464472206e-76,4.179750580425511e-69,2.412009741604326e-65,3.795654149396059e-75,9.495203264622596e-72,6.121517582537807e-68,1.3283922556356217e-72,3.179625695436211e-72,2.471159949996186e-68,2.3849523364004163e-72
370,6.479156946970409e-235,1.0498012564731984e-233,1.70968199662e-312,3.5541313396606277e-264,1.217393340609551e-247,1.5899033699471932e-304,7.947891737107349e-286,4.912367190437764e-271,1.7531978967711627e-296,3.1292566412746422e-291,5.286379383689605e-277,5.281787604696041e-293
371,3.585970575126366e-231,9.161754101471492e-231,1.8901290529662872e-292,9.365500510359115e-254,9.07474537545655e-239,6.554954007455795e-284,2.1508658722518665e-266,4.881290710757364e-252,9.359700448146835e-274,1.6922195073894176e-270,1.251871667991568e-256,1.7820035355188517e-272
372,1.2545237232290904e-14,2.5566135415306284e-14,9.788619912164944e-17,5.10675556037423e-16,4.7838947443147525e-15,1.3749255680059146e-16,1.8252199632306463e-16,2.1900499165964204e-15,1.8252199632306463e-16,9.126991820826887e-17,1.460318691332302e-15,9.126991820826887e-17
373,9.329610641684948e-68,3.906189500755273e-67,9.412106769271203e-85,2.005767062716754e-77,2.8206637721018142e-73,8.665149541503742e-84,1.6172408581588142e-79,1.9055592577546423e-75,1.874453155734037e-80,8.100438938345973e-80,1.2748480208349814e-75,8.100438938345973e-80
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,2.6472270778801554e-36,5.045972616421118e-36,8.997545564710387e-41,2.4209056270899656e-37,3.393393864412252e-35,1.4768040917663746e-39,3.050608617935996e-38,5.087471314507417e-36,1.7171412892849633e-38,5.088323337413525e-39,9.264413602110787e-37,3.0541875106586105e-39
376,7.440267943091866e-259,5.769962050690244e-258,0.0,1.1760833772964735e-284,1.19669637167049e-268,2.136034e-318,4.751498728442169e-299,7.728185199124394e-284,1.2633021423242396e-305,2.3529653325567326e-302,1.350312195979143e-287,7.346077501415295e-304
377,1.2051820577246528e-130,4.551610554357945e-130,1.3391589654735901e-164,5.15776151734473e-142,1.393746185943918e-133,5.1408859272815254e-160,1.8369430539454134e-151,1.7655997240909447e-143,5.764803081674392e-156,1.0718193358392133e-153,6.519118713831784e-146,1.3211617085634849e-154
378,3.707287038654446e-115,2.3372907313381738e-114,1.9892166971914123e-152,2.7175222813851084e-132,1.6342196874521237e-124,2.0143045932482637e-149,1.3912528731199498e-140,3.924532673633489e-133,2.3691266030088068e-144,1.0774540049726961e-142,1.8516297963829992e-135,2.246451376637723e-143
379,4.175315497036208e-207,1.1168205369981655e-206,7.824339861087855e-245,8.476760022527842e-220,1.0880362752236543e-207,6.297685200467694e-237,2.1484124542876687e-226,6.398065834777308e-215,1.9134602264217825e-229,1.7999903672938218e-227,4.751391468714808e-216,6.002900311896534e-228
380,3.2726383279124124e-178,2.045738238446273e-177,1.6517139416813113e-220,7.151102048220296e-198,2.397763394922559e-187,4.8422398162921426e-217,5.674103903650237e-205,9.222011139098239e-195,4.882367212895111e-208,6.378859130449659e-206,9.71013688342868e-196,3.190364759919727e-206
381,4.876866534238715e-24,8.870039097278348e-24,8.755049949361482e-25,1.3899522063472447e-23,2.804246449772244e-22,2.6915002727676664e-24,6.973553523962011e-24,1.8823075090895934e-22,6.973553523962011e-24,3.487117567059882e-24,1.2551169804524686e-22,3.487117567059882e-24
382,1.0313606699413752e-52,2.388841446689781e-52,9.593717421894619e-61,4.2753716732768426e-57,2.5315670805124258e-54,5.482836498682247e-60,2.9045530720564677e-57,3.0113074604702874e-54,2.9045530720564677e-57,1.4524184846682518e-57,2.0079307492257164e-54,1.4524184846682518e-57
383,1.5961932844379925e-29,5.493176005904689e-29,1.1762512888854822e-40,1.0380241026465139e-34,1.8814937951783082e-32,2.464888370665818e-40,1.963153549514033e-38,3.020369969835064e-36,3.064727778825751e-39,5.0893177332191554e-39,9.268033574212813e-37,3.393541678509567e-39
384,2.1583461492423424e-143,3.0216533705097465e-143,1.2931699994194451e-172,6.264855501709376e-159,4.0368869065057636e-151,6.263134655102934e-169,6.148597097006705e-161,6.015015349341405e-153,7.3008037120173805e-162,2.0513358257935792e-161,2.410241650724016e-153,2.0513358257935792e-161
385,2.946860645919156e-190,4.886293244781153e-189,1.4431455601106002e-244,8.022732379599057e-212,3.968887532336205e-199,2.8013355311633e-239,2.4770500897681454e-226,7.122043533235872e-215,6.0009815052122e-232,1.0665567414019053e-227,2.394233539490517e-216,1.7788978969422342e-228
386,3.8414314257471695e-171,1.3686857277194104e-170,2.1878897854755186e-216,4.53759222584e-190,1.5345793095345525e-179,1.3899003068710103e-211,4.038240065125064e-200,4.762745553180717e-190,1.1836129793082057e-204,3.246295159882071e-202,3.277549654144747e-192,1.248608733379288e-202
387,2.225266256540529e-38,2.9431626766083943e-38,8.273363593364748e-41,2.9690807770296423e-38,3.286973913830422e-36,1.2130463156903486e-39,1.0178635272011543e-38,1.3902049299432904e-36,7.634722542403304e-39,5.0903125177643506e-39,9.271656376352638e-37,5.0903125177643506e-39
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,4.253691870275329e-72,1.0455259159243886e-71,8.678570504492859e-85,4.1868049407297155e-76,8.439488854857222e-72,5.782224359117701e-83,2.4265723359789866e-79,3.177793175716429e-75,2.491481134569073e-80,8.100438938345973e-80,1.2748480208349814e-75,8.100438938345973e-80
390,1.2076517047039022e-204,4.421573528160262e-203,1.2703083561299218e-272,8.40766487720741e-236,1.1467804123426717e-221,2.840036312747543e-267,4.170533975617873e-251,2.7450071072410558e-238,1.1071849674257806e-258,1.305874744290227e-253,5.2877826104632636e-241,4.79338479154026e-255
391,2.659818680400935e-44,9.089501105822662e-44,1.3906021362212444e-60,1.953108643070231e-50,6.078947756020411e-47,1.4545643445751026e-58,5.358501266572192e-55,1.3765321738022707e-51,1.4832525306480538e-56,4.348749760145516e-57,7.778176650580755e-54,5.990289500383539e-58
392,4.651809534834735e-101,2.5577958235594203e-100,1.4649127513604016e-132,2.1127479896386925e-113,2.3257486770383144e-106,2.8923584207212414e-129,4.9835035434567894e-121,2.0686933844939007e-114,2.4134261247706507e-124,2.5083685763132398e-123,6.620996136877868e-117,1.8216232417820579e-124
393,3.3778279714100648e-124,3.467728596645825e-123,1.4889199928840087e-160,1.9086216999791874e-141,3.3870668984162242e-133,2.1394737522249114e-157,4.126331724509774e-149,1.8052908664463668e-141,1.2910306427214011e-152,4.1181998464428855e-150,1.5926858827750782e-142,1.3035336366235092e-150
394,1.046936606879579e-36,2.9456838624308004e-36,1.0663463085438783e-44,6.243040299262563e-40,1.8124006852484564e-37,5.024064667329925e-44,2.97736503050442e-42,6.7609952031983594e-40,2.4621518516383024e-43,9.948817585780028e-43,2.7176325480271535e-40,7.462342432219045e-43
395,1.668479873324647e-251,4.1483405270950306e-250,0.0,5.555734672164003e-285,2.3594945645154e-267,0.0,1.5512044658639901e-307,2.6903833486644164e-291,4.4149e-319,8.8741808768e-313,2.612544815889259e-297,4.614188887e-315
396,2.0097754788584343e-95,1.8148046068612477e-95,1.356975298212349e-112,5.0534939121793753e-101,8.217938065812458e-96,3.649417738745115e-109,6.3422806453795086e-105,1.6341175088418266e-99,3.97508502276202e-106,8.827242219562834e-106,2.37108398112445e-100,4.1393874890466145e-106
397,2.717952012671502e-23,4.105949994835761e-23,9.345454907560007e-25,3.2477408735026325e-23,7.3822515787746385e-22,3.837647853734507e-24,6.973553523962011e-24,1.8823075090895934e-22,6.973553523962011e-24,3.487117567059882e-24,1.2551169804524686e-22,3.487117567059882e-24
398,4.773072040994178e-273,2.1849493246478002e-271,0.0,3.531411483689e-311,5.328294241993981e-291,0.0,0.0,5.163e-321,0.0,0.0,0.0,0.0
399,6.552297633041852e-154,6.441148532549137e-153,1.892003527438129e-204,3.176891164350687e-168,4.111182743417861e-157,7.409784503136893e-198,8.19941267779874e-186,1.0945466194301656e-175,2.963608524683681e-194,2.601522269309717e-190,1.174331857507906e-180,2.1912163782777448e-192
400,1.3700427672797657e-154,6.247980003451232e-154,1.1323672831625342e-192,1.5074349268547245e-165,1.218914736409953e-155,3.3594983299104488e-186,1.7404602088966938e-176,3.531228625320384e-167,1.292031044762495e-180,1.7511277259779895e-179,2.018852507633832e-170,2.580874746936298e-180
401,1.0816090435216018e-262,4.404980985655341e-262,0.0,8.596677061550034e-290,1.3501031257728972e-273,0.0,7.075791074718458e-306,2.8003077306769825e-290,3.29987153466e-313,2.018782568188407e-309,3.211267449035772e-294,6.7859925339887e-311
402,6.08771572404751e-287,9.547497727324465e-286,0.0,4.42006e-319,4.107483682727862e-300,0.0,0.0,5e-324,0.0,0.0,0.0,0.0
403,2.5142574031908766e-60,5.515597689135155e-60,9.065235099981283e-69,2.2762860006899517e-61,8.004205195791543e-58,4.247820190155196e-66,3.862886389896071e-64,1.1093551419691682e-60,2.082039375649893e-65,5.546493700044871e-65,1.724094605935672e-61,3.237035705397409e-65
404,1.6211564900041504e-152,1.7240595880619953e-151,1.771433139681962e-200,3.492388642755508e-171,8.91660675152415e-161,6.358070145822757e-194,7.747373871029684e-183,4.4746738571534505e-173,1.0311524845407084e-188,8.896295004527964e-187,2.2187965456545197e-177,3.254093989397775e-188
405,2.7481485431527113e-50,7.830609251763519e-50,1.135175404854284e-64,1.4025821680894295e-57,2.783521906942657e-54,8.844669134020049e-64,5.627812291818008e-61,8.675155558349445e-58,7.43402955264065e-62,2.8389728003679666e-61,5.886633682866363e-58,2.8389728003679666e-61
406,1.4e-322,9.22e-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,1.4925537340012005e-36,1.9218669484358068e-36,9.865986573130016e-41,1.635413678969523e-38,1.3743036420134607e-36,8.932669716198636e-40,1.0179630056537737e-38,1.3904766400830233e-36,1.0179630056537737e-38,5.0903125177643506e-39,9.271656376352638e-37,5.0903125177643506e-39
408,5.3262337364154645e-17,1.3557266240994324e-16,9.527391403090406e-21,1.3385144492491555e-19,1.983616272836024e-18,1.1789671091064773e-20,3.566972763788639e-20,6.418042150814946e-19,2.37844665523931e-20,1.7840093473078357e-20,4.281204020323371e-19,1.7840093473078357e-20
409,9.310496230409715e-285,4.501878837121255e-283,0.0,2.67e-322,1.5161251584385953e-302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,7.881069798188231e-37,1.3657283132527246e-36,9.425014006097147e-45,3.5953333738218597e-40,9.05629683765711e-38,4.615476370195044e-44,3.969433082757688e-42,9.463553056181534e-40,5.129107097183047e-43,9.947845451953e-43,2.7171016048703644e-40,6.633193273083593e-43
411,1.9489682559473034e-138,2.307938758011395e-138,1.6650095908681525e-168,6.838291819536964e-150,6.3050778479186196e-142,4.81161076697898e-164,9.865304024967501e-157,8.22234485794811e-149,2.9469013911101034e-159,1.5735798622986614e-157,1.369151683134358e-149,6.640486639713706e-158
412,2.0099146094410982e-36,2.9497911819198834e-36,8.176448337065812e-37,3.874401420552083e-34,3.500067731311625e-32,6.583228020487868e-36,5.20586345739213e-35,4.7392102354821916e-33,2.603864540975353e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
413,4.763082566752793e-38,7.895859632250117e-38,9.30100164971927e-45,3.192223732877633e-39,9.700648670700017e-37,2.9758586937625064e-43,2.959166161857723e-42,6.678947511251572e-40,4.29511664094737e-43,9.948817585780025e-43,2.717632548027153e-40,7.462342432219045e-43
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,3.88245818392349e-198,2.19768261418244e-197,1.6814189091167238e-252,1.0978313639218246e-221,3.704394363153356e-209,2.2681096474852874e-246,3.901555926335691e-234,2.1325480352996923e-222,1.120192701033726e-239,2.0380752421491016e-235,8.82431200123193e-224,3.2263475130611975e-236
416,7.353728718623874e-53,1.660047409640462e-52,9.121719403875909e-61,2.246543509421918e-56,1.9266147861921819e-53,8.685999138149128e-60,2.9031342513330626e-57,3.0083669029883154e-54,1.2102304466901946e-57,1.4524184846682518e-57,2.0079307492257164e-54,1.4524184846682518e-57
417,3.782592646823852e-138,2.4658029945391617e-137,2.4876558806088062e-188,3.156949451367361e-158,3.0501344982692792e-148,1.6452657537356872e-184,1.5699186276676093e-173,1.49820215573473e-164,5.0575788659094625e-180,2.980440815495749e-176,1.7638932143766297e-167,3.7068823165319343e-177
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,4.061260696708446e-105,1.781778223907704e-104,1.3413786344881904e-132,2.5956413994645934e-118,1.033190677432029e-111,1.1293597736083975e-128,8.263057783106575e-123,1.9539384114249048e-116,1.0264577804547433e-124,2.516462960942361e-124,5.1259590190931465e-118,8.314881473098948e-125
420,3.289425880207998e-159,1.941634391958325e-158,2.088869770531525e-208,8.26191916862734e-176,1.2517019034023614e-164,1.1358468979376986e-201,4.7645752083303874e-191,6.288097634208467e-181,3.3764215172291044e-198,5.741365397536763e-194,3.892218497335001e-184,2.792309305118451e-195
421,4.146176919123405e-32,9.94556070304567e-32,9.50305701153198e-41,1.0865315630034676e-35,2.2273391859500353e-33,5.473396524332372e-40,1.0131050956439469e-38,1.377252872934263e-36,1.3603399419469588e-39,5.0903125177643506e-39,9.271656376352638e-37,5.0903125177643506e-39
422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,3.616661794639651e-41,7.798270607328389e-41,1.087350830847199e-48,1.7549229902296052e-43,6.389326408072549e-41,7.0454580749431e-48,5.802160866541659e-46,1.9702147116341326e-43,6.426110919526477e-47,1.944647690731045e-46,7.967260475013642e-44,1.4586283096597038e-46
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,6.097412699174016e-70,8.264835266144037e-70,1.0998717191984408e-80,7.094097272259668e-73,5.466308980300387e-69,1.7350210043858533e-77,2.0611960708881847e-74,2.5889365224521245e-70,3.090296026235417e-75,2.0688559009454912e-75,2.7454620296539925e-71,1.1646270925585867e-75
426,1.5582201508778965e-50,3.117786564769431e-50,1.1211646728462791e-60,6.467768349607339e-55,8.913202584336258e-52,4.788854696813626e-59,6.523124826846271e-57,8.333761649097737e-54,1.2863590749329792e-57,1.4521346290018235e-57,2.007146094778644e-54,8.169853976258922e-58
427,1.7150998682439765e-34,4.656643460635536e-34,1.107748965545547e-44,1.0548682432993002e-41,1.5898666737062854e-39,2.854331890489168e-44,1.988985886079442e-42,4.0732637853597726e-40,9.327016397580268e-43,9.949789909625391e-43,2.7181636987254877e-40,9.949789909625391e-43
428,4.769385045654211e-40,9.68740346854436e-40,1.1326310538452373e-48,7.793745959540744e-46,1.3882988429370586e-43,5.3646149888077473e-48,3.888915270498303e-46,1.1948554957470623e-43,2.9169715082346422e-46,1.9448377462129377e-46,7.968817645046871e-44,1.9448377462129377e-46
429,2.6564595090779903e-168,4.95482871038851e-168,9.40398756969702e-197,6.364182683408495e-177,2.1251496015551276e-167,1.0125909174872613e-191,7.658647971540877e-183,1.0452091685526983e-173,3.771776836585616e-185,1.143737135011973e-183,1.5293808645651746e-174,4.826555897389802e-184
430,4.0283940538502878e-140,1.0917060616811974e-139,2.53933149554839e-180,8.529017941756385e-157,1.0774119205367504e-147,1.0942333487812253e-175,4.0758861822389114e-167,1.4644399487481063e-158,3.3352158621395015e-171,1.957261630760978e-168,6.201332251869172e-160,5.509103321785997e-169
431,5.648253319247489e-221,1.4988913732744325e-220,1.4780293008735857e-276,5.497078701859773e-237,4.609855108561497e-223,1.0280610315222247e-267,1.5072777598093854e-254,1.5216472454391703e-241,1.763648231838442e-261,1.7026851910624705e-257,9.312199265223632e-245,2.0668020961411512e-258
432,1.5911580943331035e-204,2.3803446488084817e-204,2.1953834483081864e-248,1.9265959517050246e-221,1.5007469039546543e-209,1.2489086314725264e-242,6.121683773347971e-231,1.5853752487958743e-219,2.070819407748411e-234,6.953233898949454e-232,1.8070431634821685e-220,4.3473638611770786e-232
433,1.7906639170094772e-26,3.1579763813440716e-26,1.0046255730665706e-28,1.0378647688600172e-26,3.929671927486297e-25,3.3933654436059272e-28,1.3626875214036172e-27,5.515110944531691e-26,6.815435422167721e-28,6.81610157752127e-28,3.679615891094895e-26,6.81610157752127e-28
434,7.982687954314872e-32,1.525738351558085e-31,1.0315438306392907e-36,1.848190246804886e-34,1.2635185169440508e-32,3.743712016862702e-36,5.207389805161106e-35,4.7419890160365636e-33,3.905924052693531e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
435,4.1722429158608025e-69,4.3887869012793906e-69,1.2670090427533485e-80,6.645317959429555e-74,3.575747468245103e-70,1.7661062200802985e-78,1.6550854783697146e-75,1.517231789464394e-71,5.179555686484366e-76,4.1441845608578e-76,4.348506599068121e-72,4.1441845608578e-76
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,3.7685433892312666e-210,8.85514574776075e-210,2.828633754191628e-268,8.407611987470746e-239,6.1802333108549645e-226,7.903799386895468e-262,1.4514749598312007e-248,4.562473173895902e-236,1.7833866358591887e-253,9.913044912381518e-250,2.735671162364363e-237,2.0666308794357084e-250
438,1.1407143279026908e-30,2.802509880686309e-30,9.160671941494435e-37,1.6603916265711118e-33,1.6730402376549495e-31,3.392948463207814e-36,5.201288785601186e-35,4.730889793871765e-33,1.4321581557997612e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
439,5.3354418661607796e-132,1.531382271002049e-131,2.0780109985720088e-172,6.098493091304885e-147,3.147766136554474e-138,2.1371353300174542e-166,1.368667091038028e-157,4.519277530788686e-149,6.384928324158577e-162,6.8861957731712195e-161,1.1039552562670617e-152,4.685831657870928e-162
